,tool_name,api_name,instruction,type
368,skyscanner80,get_config,Can you suggest some tips for reducing jet lag during long-haul flights?,1
369,skyscanner80,get_config,What are the common methods of transportation from Shenzhen Bao'an International Airport to downtown Shenzhen?,1
370,skyscanner80,flights_auto_complete,Is taking a taxi or a subway more convenient when going to New York's airport from city center? ,1
371,skyscanner80,flights_auto_complete,Can I carry fruits on the plane at Shenzhen airport?,1
372,skyscanner80,flights_auto_complete,How early should I arrive at the airport for international flights?,1
373,skyscanner80,flights_auto_complete,Does Beijing international airport provide free WiFi service? ,1
374,skyscanner80,flights_auto_complete,What's the fastest way to get to the city center from London Heathrow airport?,1
375,skyscanner80,flights_auto_complete,Is there a direct flight between Shenzhen and New York?,1
376,skyscanner80,flights_auto_complete,Can I store my luggage at Shanghai airport?,1
377,skyscanner80,flights_auto_complete,Is it easy to find vegetarian food options at Tokyo airport?,1
378,skyscanner80,flights_auto_complete,How to dress appropriately when flying in March?,1
379,skyscanner80,flights_auto_complete,What are some good places to visit in Paris near the airport?,1
380,skyscanner80,flights_search_one_way,"If I plan a trip to New York in September, what clothes should I pack?",1
381,skyscanner80,flights_search_one_way,What kind of visa do I need to travel from China to the United States?,1
382,skyscanner80,flights_search_one_way,How long do I need to arrive at the airport before the departure time for international flights?,1
383,skyscanner80,flights_search_one_way,Is it generally cheaper to fly during weekdays or weekends?,1
384,skyscanner80,flights_search_one_way,What is the best time of year to visit London?,1
385,skyscanner80,flights_search_one_way,How can I get discounts on flight tickets for children under 12 years old?,1
386,skyscanner80,flights_search_one_way,Are meals usually included when I buy an economy class flight ticket?,1
387,skyscanner80,flights_search_one_way,How can I calculate the total flight time if I have a layover?,1
388,skyscanner80,flights_search_one_way,What is the baggage limit for economy class on international flights?,1
389,skyscanner80,flights_search_one_way,How safe is it to travel to New York right now considering the current Covid-19 situation?,1
390,skyscanner80,flights_search_roundtrip,Is it better to travel during the high season or low season for a lower price on airfare and hotels?,1
391,skyscanner80,flights_search_roundtrip,How early should I book a flight to get the best price?,1
392,skyscanner80,flights_search_roundtrip,What local attractions should I visit in London during my trip?,1
393,skyscanner80,flights_search_roundtrip,"Can I bring a carry-on bag on an economy flight, or is it only allowed for business-class passengers?",1
394,skyscanner80,flights_search_roundtrip,How can I accumulate airline miles to use for future flight discounts?,1
395,skyscanner80,flights_search_roundtrip,Are there any travel restrictions or quarantine requirements due to COVID-19 for my destination?,1
396,skyscanner80,flights_search_roundtrip,What's the most convenient transportation option from the airport to the city center in New York?,1
397,skyscanner80,flights_search_roundtrip,How should I pack for a two-week trip to minimize luggage fees?,1
398,skyscanner80,flights_search_roundtrip,What is the approximate cost of a taxi from JFK airport to Manhattan?,1
399,skyscanner80,flights_search_roundtrip,Are there any hotel recommendations near popular tourist destinations in London?,1
400,skyscanner80,flights_search_everywhere,What is the ideal time to book a flight for getting the cheapest rates?,1
401,skyscanner80,flights_search_everywhere,What is the average amount of baggage allowed on an economy class flight?,1
402,skyscanner80,flights_search_everywhere,Are there any specific requirements for an infant's documents while travelling on a flight?,1
403,skyscanner80,flights_search_everywhere,How can one compensate for a cancelled flight?,1
404,skyscanner80,flights_search_everywhere,What are some suitable travel insurance options for my upcoming flight?,1
405,skyscanner80,flights_search_everywhere,How can I minimize jet lag after a long-haul flight?,1
406,skyscanner80,flights_search_everywhere,How early should I arrive at the airport before my flight?,1
407,skyscanner80,flights_search_everywhere,Can I carry food in my hand luggage on the flight?,1
408,skyscanner80,flights_search_everywhere,How can I get a VAT refund for my purchases during my travel?,1
409,skyscanner80,flights_search_everywhere,Is the weather usually pleasant in Bali during May?,1
410,skyscanner80,flights_search_incomplete,How much money is usually advised to bring for a 3-day trip to Tokyo?,1
411,skyscanner80,flights_search_incomplete,What are the important things to pack when flying for a business trip?,1
412,skyscanner80,flights_search_incomplete,Which are the best airlines for comfortable long-haul flights?,1
413,skyscanner80,flights_search_incomplete,How can I get the best hotel deals in New York City?,1
414,skyscanner80,flights_search_incomplete,What’s the most cost-effective way to commute around Shenzhen?,1
415,skyscanner80,flights_search_incomplete,Are there any dietary restrictions I should consider when eating on international flights?,1
416,skyscanner80,flights_search_incomplete,What is the typical baggage allowance for domestic flights in China?,1
417,skyscanner80,flights_search_incomplete,"Will I need a visa to travel from Shenzhen, China to San Francisco, USA?",1
418,skyscanner80,flights_search_incomplete,Does traveling in the off-peak season usually lead to cheaper flight and hotel prices?,1
419,skyscanner80,flights_search_incomplete,Are there recommended safety tips when traveling to unfamiliar countries?,1
420,skyscanner80,flights_flight_detail,What is the best time of the year to travel to Paris for the lowest flight prices?,1
421,skyscanner80,flights_flight_detail,How much luggage can I carry on a Singapore Airlines flight without any extra charges?,1
422,skyscanner80,flights_flight_detail,What should be done if I miss my flight due to unforeseen circumstances?,1
423,skyscanner80,flights_flight_detail,Does the price of a flight ticket include insurance or do I need to purchase it separately?,1
424,skyscanner80,flights_flight_detail,How long are flight tickets usually valid for?,1
425,skyscanner80,flights_flight_detail,Are there any restrictions on booking round-trip flights from different airlines?,1
426,skyscanner80,flights_flight_detail,"If my flight is delayed for more than 2 hours, can I get a refund?",1
427,skyscanner80,flights_flight_detail,What are the rules and policies for carrying pets on an international flight?,1
428,skyscanner80,flights_flight_detail,"If I book a flight and a hotel together, will I get a discount on the overall cost?",1
429,skyscanner80,flights_flight_detail,What should I do if I need to cancel my flight due to a medical emergency?,1
430,skyscanner80,flights_price_calendar,Is it cheaper to travel to London from New York in the spring or the fall?,1
431,skyscanner80,flights_price_calendar,What is the longest non-stop flight in the world?,1
432,skyscanner80,flights_price_calendar,What is the best way to fight jet lag after a long-haul flight?,1
433,skyscanner80,flights_price_calendar,How much time should I arrive at the airport before my flight?,1
434,skyscanner80,flights_price_calendar,How would a flight attendant suggest I adapt to a new time zone?,1
435,skyscanner80,flights_price_calendar,What type of aircraft usually covers the route between New York and London?,1
436,skyscanner80,flights_price_calendar,Is the air quality better in an airplane or in a car?,1
437,skyscanner80,flights_price_calendar,What items are not allowed in carry-on luggage for international flights?,1
438,skyscanner80,flights_price_calendar,What is the typical in-flight entertainment provided by airlines?,1
439,skyscanner80,flights_price_calendar,What measures airlines are taking to prevent the spread of COVID-19?,1
440,skyscanner80,hotels_hotel_auto_complete,Do I need any travel documents when staying in a hotel in Paris?,1
441,skyscanner80,hotels_hotel_auto_complete,Is it cheaper to rent a car or to use public transportation in Los Angeles?,1
442,skyscanner80,hotels_hotel_auto_complete,What are some popular tourist spots in New York?,1
443,skyscanner80,hotels_hotel_auto_complete,What’s the best way to travel from one city to another in Japan?,1
444,skyscanner80,hotels_hotel_auto_complete,Would it be better to book a hotel in advance for a trip during the peak season?,1
445,skyscanner80,hotels_hotel_auto_complete,What are the common customs and etiquette in hotels in Dubai?,1
446,skyscanner80,hotels_hotel_auto_complete,How many days should I plan for a trip to London?,1
447,skyscanner80,hotels_hotel_auto_complete,Can you recommend any good restaurants near the hotels in Rome?,1
448,skyscanner80,hotels_hotel_auto_complete,What times of the year are the cheapest to book hotels in Sydney?,1
449,skyscanner80,hotels_hotel_auto_complete,Which credit cards typically offer the best travel rewards for booking hotels and flights?,1
450,skyscanner80,hotels_search,What are some popular tourist attractions near the hotel I booked in Shenzhen?,1
451,skyscanner80,hotels_search,Are there any good local restaurants near my hotel in Shenzhen?,1
452,skyscanner80,hotels_search,Is it common to tip the hotel staff in China?,1
453,skyscanner80,hotels_search,What is the best way to get from Shenzhen Bao'an International Airport to my hotel?,1
454,skyscanner80,hotels_search,Can you recommend a hotel with a good gym and spa facilities in Shenzhen?,1
455,skyscanner80,hotels_search,What should I pack for my trip to Shenzhen in terms of clothing and essentials?,1
456,skyscanner80,hotels_search,Are there any cultural etiquette tips I should be aware of when staying in a hotel in China?,1
457,skyscanner80,hotels_search,What is the average cost of a hotel room in Shenzhen per night?,1
458,skyscanner80,hotels_search,Is it better to book my hotel directly with the hotel or through a third-party website?,1
459,skyscanner80,hotels_search,Are there any public transportation options near my hotel in Shenzhen?,1
460,skyscanner80,hotels_hotel_detail,"What is the preferred currency in Shenzhen, China?",1
461,skyscanner80,hotels_hotel_detail,"What language is commonly spoken in Shenzhen, China?",1
462,skyscanner80,hotels_hotel_detail,Is it good practice to tip hotel staff in China?,1
463,skyscanner80,hotels_hotel_detail,"What kind of power sockets does China use, and do I need to bring a travel adapter for my devices?",1
464,skyscanner80,hotels_hotel_detail,"Can I get a local SIM card for my phone when I arrive in Shenzhen, China?",1
465,skyscanner80,hotels_hotel_detail,"What are some local delicacies I must try in Shenzhen, China?",1
466,skyscanner80,hotels_hotel_detail,"What are the public transportation options in Shenzhen, China?",1
467,skyscanner80,hotels_hotel_detail,"What places of interest should I visit in Shenzhen, China?",1
468,skyscanner80,hotels_hotel_detail,"Are credit cards widely accepted in hotels and restaurants in Shenzhen, China?",1
469,skyscanner80,hotels_hotel_detail,"What is the local time now in Shenzhen, China?",1
470,skyscanner80,hotels_prices,How can I ask for a discount at the reception when I check in?,1
471,skyscanner80,hotels_prices,What's the purpose of a hotel room deposit?,1
472,skyscanner80,hotels_prices,How can I check if I left something in the hotel room after checking out?,1
473,skyscanner80,hotels_prices,What's the best way to get to the hotel from the airport?,1
474,skyscanner80,hotels_prices,What kind of facilities usually come with a standard hotel room?,1
475,skyscanner80,hotels_prices,How early can I check-in in a hotel?,1
476,skyscanner80,hotels_prices,Can I book a hotel room for others using my ID?,1
477,skyscanner80,hotels_prices,How can I extend my stay in a hotel?,1
478,skyscanner80,hotels_prices,Do I need to tip hotel staff and how much is appropriate?,1
479,skyscanner80,hotels_prices,Can I have visitors in my hotel room?,1
480,skyscanner80,hotels_reviews,"Which part of the year is the off-peak time for travel to Tokyo, Japan?",1
481,skyscanner80,hotels_reviews,How do you spot fake hotel reviews?,1
482,skyscanner80,hotels_reviews,What is the most common complaint among hotel guests?,1
483,skyscanner80,hotels_reviews,"I'm planning for a 3-day tour to New York, which part of the city should I consider for cheaper hotel options?",1
484,skyscanner80,hotels_reviews,Is checking the review of the hotel essential before booking?,1
485,skyscanner80,hotels_reviews,Is it worth trusting online hotel reviews?,1
486,skyscanner80,hotels_reviews,How long in advance do I need to book a hotel for the best rate?,1
487,skyscanner80,hotels_reviews,What are some common amenities that good middle-class hotels often provide?,1
488,skyscanner80,hotels_reviews,Do all hotels allow pets?,1
489,skyscanner80,hotels_reviews,How does an increase in positive hotel reviews impact the hotel's business?,1
490,skyscanner80,hotels_similar_hotels,Is it cheap to stay in a hotel near the airport?,1
491,skyscanner80,hotels_similar_hotels,What are some basic amenities to expect when staying in a luxury hotel?,1
492,skyscanner80,hotels_similar_hotels,What's the usual check-in and check-out times for hotels in general?,1
493,skyscanner80,hotels_similar_hotels,Is it more expensive to travel during the peak tourist season?,1
494,skyscanner80,hotels_similar_hotels,Are there any customs that I need to observe when staying in a Ryokan in Japan?,1
495,skyscanner80,hotels_similar_hotels,Are pet-friendly hotels common in Europe?,1
496,skyscanner80,hotels_similar_hotels,Is it typical for hotels in America to include breakfast in the room rate?,1
497,skyscanner80,hotels_similar_hotels,What factors should I consider when choosing a hotel for my family holiday?,1
498,skyscanner80,hotels_similar_hotels,Which is generally more affordable: Airbnb or hotel?,1
499,skyscanner80,hotels_similar_hotels,How far in advance should I book my hotel for a trip? ,1
500,skyscanner80,hotels_nearby_map,What is the average cost of a hotel room in Shenzhen?,1
501,skyscanner80,hotels_nearby_map,Which hotel in Shenzhen is the best for a business trip?,1
502,skyscanner80,hotels_nearby_map,What is the check-in and check-out time usually for hotels?,1
503,skyscanner80,hotels_nearby_map,How can I find hotels that allow pets?,1
504,skyscanner80,hotels_nearby_map,When is the best time to book a hotel in Shenzhen for getting a good deal?,1
505,skyscanner80,hotels_nearby_map,How can I contact the hotel after finding it on Skyscanner?,1
506,skyscanner80,hotels_nearby_map,Can I reserve a room directly with the hotel after searching for it on Skyscanner?,1
507,skyscanner80,hotels_nearby_map,What is a good hotel etiquette to follow?,1
508,skyscanner80,hotels_nearby_map,Are there any hotels in Shenzhen that offer a shuttle service from the airport?,1
509,skyscanner80,hotels_nearby_map,What are some great restaurants near the hotel I found on Skyscanner in Shenzhen?,1
510,tourist_attraction,currencies,What would be an ideal time to visit the Great Wall of China?,1
511,tourist_attraction,currencies,How can I protect myself from pickpockets when visiting tourist attractions?,1
512,tourist_attraction,currencies,What other famous landmarks are near the Sydney Opera House?,1
513,tourist_attraction,currencies,What is the local traditional dish I should try when visiting the Eiffel Tower in Paris?,1
514,tourist_attraction,currencies,What kind of outfit is appropriate outdoors considering the current climate in London?,1
515,tourist_attraction,currencies,What should I bring as a gift if I visit a local family in Japan?,1
516,tourist_attraction,currencies,How can I communicate with local people in Egypt if I can't speak Arabic?,1
517,tourist_attraction,currencies,Do I need a visa or special permission to tour the Great Mosque of Mecca in Saudi Arabia?,1
518,tourist_attraction,currencies,"Is it safe for solo female travelers in Istanbul, Turkey?",1
519,tourist_attraction,currencies,"Are there any recommended travel insurance companies for a trip to Rome, Italy?",1
520,tourist_attraction,languages,What is the recommended duration of a visit to the Louvre Museum in Paris?,1
521,tourist_attraction,languages,Does the Great Wall of China have wheelchair accessibility?,1
522,tourist_attraction,languages,How much is the average cost of food near the Pyramids of Giza?,1
523,tourist_attraction,languages,What is the best time of year to visit the Eiffel Tower in Paris?,1
524,tourist_attraction,languages,What do I need to wear when visiting the Taj Mahal in India?,1
525,tourist_attraction,languages,Can I bring my pet with me to Disneyland in California?,1
526,tourist_attraction,languages,Is it safe to visit the Colosseum in Rome at night?,1
527,tourist_attraction,languages,How to travel from downtown London to the British Museum by bus?,1
528,tourist_attraction,languages,Where can I find a guide for a tour in the Acropolis in Athens?,1
529,tourist_attraction,languages,Are there any children's activities at the Natural History Museum in Washington D.C?,1
530,tourist_attraction,typeahead,What is the best time of year to visit the Great Wall of China?,1
531,tourist_attraction,typeahead,What cultural significance does the Forbidden City hold in Chinese history?,1
532,tourist_attraction,typeahead,What is the typical cost to visit Disneyland in Hong Kong?,1
533,tourist_attraction,typeahead,What do I need to know about local customs and etiquette before visiting the Taj Mahal?,1
534,tourist_attraction,typeahead,Can you recommend local restaurants near the Louvre Museum in Paris?,1
535,tourist_attraction,typeahead,Are there any hiking trails available near the Victoria Peak in Hong Kong?,1
536,tourist_attraction,typeahead,What is the recommended itinerary for a day trip to the Summer Palace in Beijing?,1
537,tourist_attraction,typeahead,What are some of the notable exhibits in the British Museum in London?,1
538,tourist_attraction,typeahead,Is there a recommended time to visit the Pyramids of Giza to avoid the crowds?,1
539,tourist_attraction,typeahead,What are some of the must-have travel items for a trip to Mount Everest? ,1
540,tourist_attraction,search,Is it better to visit the Eiffel Tower in the morning or in the afternoon?,1
541,tourist_attraction,search,What metro station is closest to the Great Wall of China?,1
542,tourist_attraction,search,What is the best season to visit Mount Fuji?,1
543,tourist_attraction,search,What is the history behind Colosseum in Rome?,1
544,tourist_attraction,search,How much does it cost to enter the Louvre Museum in Paris?,1
545,tourist_attraction,search,What are the opening hours of the British Museum in London?,1
546,tourist_attraction,search,What precautions should I take while visiting Machu Picchu?,1
547,tourist_attraction,search,Are there any dress codes for visiting the Grand Mosque in Abu Dhabi?,1
548,tourist_attraction,search,What is the significance of the Statue of Liberty in the United States?,1
549,tourist_attraction,search,"Is it safe to visit the Pyramids of Egypt now, considering the current global political situation?",1
550,tourist_attraction,detail,"What was the architect behind the design of the Eiffel Tower in Paris, France?",1
551,tourist_attraction,detail,Is it advisable to visit the Great Wall of China in the winter season?,1
552,tourist_attraction,detail,How do I get a visa to visit the landmarks in Italy as a Chinese citizen?,1
553,tourist_attraction,detail,What other famous landmarks are there in Rome besides the Colosseum?,1
554,tourist_attraction,detail,Does the Chinese National Museum have disability access?,1
555,tourist_attraction,detail,"How old should my child be before I can take them to Universal Studios, Florida?",1
556,tourist_attraction,detail,What are the safety measures I need to observe while visiting the Galapagos Islands in Ecuador?,1
557,tourist_attraction,detail,Do I need to carry my passport when visiting internal attractions within my country?,1
558,tourist_attraction,detail,What is the historical significance of Angkor Wat in Cambodia?,1
559,tourist_attraction,detail,How can I prepare for high-altitude sickness when visiting Machu Picchu in Peru?,1
560,tourist_attraction,photos,What are some must-visit tourist attractions in Shenzhen?,1
561,tourist_attraction,photos,How much time should I allot for visiting the Great Wall of China?,1
562,tourist_attraction,photos,What is the best time of year to visit the Li River in Yangshuo?,1
563,tourist_attraction,photos,Are there any famous local foods to try near the Terracotta Warriors in Xi'an?,1
564,tourist_attraction,photos,Which public transportation options are available near the Potala Palace in Lhasa?,1
565,tourist_attraction,photos,What is the recommended dress code for visiting religious attractions in China?,1
566,tourist_attraction,photos,What are the entrance fees for general admission to the Forbidden City?,1
567,tourist_attraction,photos,Are guided tours available at the Yellow Mountain in Huangshan?,1
568,tourist_attraction,photos,Is it necessary to buy tickets in advance for the Tian Tan Buddha in Hong Kong?,1
569,tourist_attraction,photos,What hours of operation can I expect at Chengdu's Panda Research Base?,1
570,tourist_attraction,reviews,Where can I buy tickets for the Louvre Museum in Paris?,1
571,tourist_attraction,reviews,How can I reach the Great Wall of China from downtown Beijing?,1
572,tourist_attraction,reviews,What are the opening hours of the British Museum?,1
573,tourist_attraction,reviews,Are there any restrictions for taking photos at the Sistine Chapel?,1
574,tourist_attraction,reviews,Is it easy to find vegetarian food near the Eiffel Tower?,1
575,tourist_attraction,reviews,What's the best time to visit the Grand Canyon to avoid crowds?,1
576,tourist_attraction,reviews,What local souvenirs can I buy near the Pyramids of Giza?,1
577,tourist_attraction,reviews,Are there audio guides available in Italian at the Tokyo National Museum?,1
578,tourist_attraction,reviews,What is the history behind the construction of the Taj Mahal?,1
579,tourist_attraction,reviews,Is it possible to reach the top of the Statue of Liberty?,1
580,weatherapi_com,realtime_weather_api,What's the optimal temperature for my plants growing at home?,1
581,weatherapi_com,realtime_weather_api,Does the amount of cloud impact the city's temperature?,1
582,weatherapi_com,realtime_weather_api,Will wearing a winter jacket in 10 degrees Celsius weather make me feel hot?,1
583,weatherapi_com,realtime_weather_api,Is it often sunny in California?,1
584,weatherapi_com,realtime_weather_api,"When is the best time for me to go hiking, considering the weather conditions?",1
585,weatherapi_com,realtime_weather_api,Why does it often rain in spring?,1
586,weatherapi_com,realtime_weather_api,"From the perspective of weather, when is the ideal time to visit Hawaii?",1
587,weatherapi_com,realtime_weather_api,How does air pollution affect the weather?,1
588,weatherapi_com,realtime_weather_api,What causes the four seasons to change?,1
589,weatherapi_com,realtime_weather_api,Should I wear long sleeves if the temperature is 20°C outside?,1
590,weatherapi_com,forecast_weather_api,"What are some common weather conditions during the month of April in Shenzhen, China?",1
591,weatherapi_com,forecast_weather_api,How do typhoons usually affect the weather in Shenzhen?,1
592,weatherapi_com,forecast_weather_api,Is it common for Shenzhen to have a humid climate during the summer months?,1
593,weatherapi_com,forecast_weather_api,What type of clothing should I wear outdoors today considering the current weather conditions?,1
594,weatherapi_com,forecast_weather_api,Which month of the year typically experiences the highest rainfall in Shenzhen?,1
595,weatherapi_com,forecast_weather_api,How does the pollution in Shenzhen usually affect air quality in various seasons?,1
596,weatherapi_com,forecast_weather_api,Are there any traditional festivals or events in Shenzhen that are affected by the weather?,1
597,weatherapi_com,forecast_weather_api,How do people in Shenzhen usually prepare for sudden weather changes or emergencies?,1
598,weatherapi_com,forecast_weather_api,Is it generally safe to go swimming at the beach in Shenzhen during the summer months?,1
599,weatherapi_com,forecast_weather_api,What are the typical temperature ranges for each season in Shenzhen?,1
600,weatherapi_com,ip_lookup_api,What is the difference between IPv4 and IPv6 addresses?,1
601,weatherapi_com,ip_lookup_api,Can an IP address reveal my exact physical location?,1
602,weatherapi_com,ip_lookup_api,How can I change my IP address for privacy reasons?,1
603,weatherapi_com,ip_lookup_api,Do IP addresses change frequently for mobile devices?,1
604,weatherapi_com,ip_lookup_api,What type of information can be gathered from an IP geolocation API?,1
605,weatherapi_com,ip_lookup_api,How can a VPN help me mask my IP address?,1
606,weatherapi_com,ip_lookup_api,What are the public and private IP address ranges?,1
607,weatherapi_com,ip_lookup_api,How does dynamic IP allocation work?,1
608,weatherapi_com,ip_lookup_api,Are there any precautions I should take when sharing my IP address online?,1
609,weatherapi_com,ip_lookup_api,Can I find the name of the Internet Service Provider (ISP) for an IP address without using an API?,1
610,weatherapi_com,time_zone_api,When do we need to adjust the clock for daylight saving time in Shenzhen?,1
611,weatherapi_com,time_zone_api,How many time zones are there in the world?,1
612,weatherapi_com,time_zone_api,Is the time difference between New York and Los Angeles always constant?,1
613,weatherapi_com,time_zone_api,What is the standard time zone for China?,1
614,weatherapi_com,time_zone_api,How do I know if my device automatically updates the time for daylight saving time?,1
615,weatherapi_com,time_zone_api,When was the concept of time zones first introduced?,1
616,weatherapi_com,time_zone_api,How do we calculate the time difference between two places given their longitudes?,1
617,weatherapi_com,time_zone_api,What is the purpose of having Coordinated Universal Time (UTC)?,1
618,weatherapi_com,time_zone_api,How many hours ahead or behind is Shenzhen compared to Greenwich Mean Time (GMT)?,1
619,weatherapi_com,time_zone_api,Which countries do not observe daylight saving time?,1
620,weatherapi_com,astronomy_api,Why does the moon appear larger when it's near the horizon?,1
621,weatherapi_com,astronomy_api,What causes the change in colors during sunrise and sunset?,1
622,weatherapi_com,astronomy_api,How does the altitude and latitude of a location affect the length of day and night?,1
623,weatherapi_com,astronomy_api,What is the difference between a solar eclipse and a lunar eclipse?,1
624,weatherapi_com,astronomy_api,What is the cause of the moon's changing phases?,1
625,weatherapi_com,astronomy_api,"In general, do summer days have earlier sunrises and later sunsets?",1
626,weatherapi_com,astronomy_api,How does daylight saving time affect sunrise and sunset times?,1
627,weatherapi_com,astronomy_api,What is the reason for the varying lengths of twilight throughout the year?,1
628,weatherapi_com,astronomy_api,Why do some places in the world have midnight sun or polar night?,1
629,weatherapi_com,astronomy_api,"What are some traditional cultural events related to the phases of the moon, such as Chinese Moon Festival?",1
630,weatherapi_com,search_autocomplete_api,Can you recommend some popular tourist attractions in Paris?,1
631,weatherapi_com,search_autocomplete_api,What is the most populous city in the world?,1
632,weatherapi_com,search_autocomplete_api,How do I obtain a bus route from Shenzhen to nearby cities?,1
633,weatherapi_com,search_autocomplete_api,Is it common to have traffic congestion in big cities like Beijing?,1
634,weatherapi_com,search_autocomplete_api,What time does the last subway train depart in Shenzhen?,1
635,weatherapi_com,search_autocomplete_api,Can you suggest some authentic Chinese restaurants in Shenzhen?,1
636,weatherapi_com,search_autocomplete_api,What is the local language spoken in Paris?,1
637,weatherapi_com,search_autocomplete_api,What's the average living cost in New York City?,1
638,weatherapi_com,search_autocomplete_api,Are there any famous universities in London?,1
639,weatherapi_com,search_autocomplete_api,How far is the Great Wall of China from Beijing?,1
640,web_capture,take_image_screenshot,What's a recommended image resolution for posting website screenshots on social media?,1
641,web_capture,take_image_screenshot,Can I use website screenshots for educational purposes under fair use policy?,1
642,web_capture,take_image_screenshot,What's the importance of responsive web design in modern websites?,1
643,web_capture,take_image_screenshot,How do I optimize the load time of a website for better performance?,1
644,web_capture,take_image_screenshot,What are some tips for effective website design to enhance user experience?,1
645,web_capture,take_image_screenshot,How should I cite a website screenshot when using it in a research paper?,1
646,web_capture,take_image_screenshot,What's the difference between PNG and JPG image formats for saving screenshots?,1
647,web_capture,take_image_screenshot,What are some popular screenshot tools available for desktop and mobile devices?,1
648,web_capture,take_image_screenshot,How can I check the compatibility and responsiveness of my website across multiple devices?,1
649,web_capture,take_image_screenshot,Which tools or methods can I use for color picking from a website screenshot?,1
650,world_time_by_api_ninjas,v1_worldtime,What time do people in China usually have lunch?,1
651,world_time_by_api_ninjas,v1_worldtime,When does daylight saving time begin in the United States?,1
652,world_time_by_api_ninjas,v1_worldtime,How many time zones are there in Russia?,1
653,world_time_by_api_ninjas,v1_worldtime,When does New Year's Eve happen in Australia compared to the United States?,1
654,world_time_by_api_ninjas,v1_worldtime,"What time is the best to call my friend in London if I am in Shenzhen, and don't want to disturb his sleep?",1
655,world_time_by_api_ninjas,v1_worldtime,Is there any country that observes half-hour time zone differences?,1
656,world_time_by_api_ninjas,v1_worldtime,How long does it usually take to adapt to a 6-hour time difference when traveling?,1
657,world_time_by_api_ninjas,v1_worldtime,"What is the time difference between Tokyo, Japan and New York, USA?",1
658,world_time_by_api_ninjas,v1_worldtime,Do all the states in the United States observe daylight saving time?,1
659,world_time_by_api_ninjas,v1_worldtime,Which two countries have the largest time difference between them?,1
